timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1442.477844599,-14.6627,-16.0933,-18.0826,-16.7862,-87361.5469,-9057.0605,-20475.1367,-14086.293,-18.9766,1505.3453,-14.3275,-16.1827,-43642.832,-13903.2324,-86877.8359,-47350.25
1442.481841874,-14.618,-16.0933,-17.9932,-16.8085,-87332.2422,-9047.293,-20464.0273,-14086.2031,-18.9096,1163.006,-14.3051,-16.1156,-43585.6094,-13836.5342,-86815.3828,-47294.4141
1442.485843502,-14.5957,-16.0262,-17.9932,-16.7638,-87301.8203,-8991.8389,-20407.5,-14024.5801,-18.9096,1273.1777,-14.3275,-16.0709,-43585.207,-13827.0352,-86826.2891,-47288.625
1442.489842907,-14.5957,-16.1156,-17.9708,-16.7862,-87321.9844,-8998.1641,-20414.0039,-14022.4561,-18.9766,1458.876,-14.3722,-16.138,-43614.3125,-13856.8965,-86858.6562,-47317.3477
1442.493844387,-14.618,-16.138,-18.0379,-16.7862,-87359.6016,-9047.6729,-20465.0117,-14072.5244,-19.0213,1555.0109,-14.3945,-16.1827,-43648.1953,-13903.3662,-86882.9531,-47354.293
1442.497847218,-14.618,-16.1603,-18.0379,-16.7862,-87345.3203,-9058.5361,-20475.293,-14093.9814,-18.8872,1207.0613,-14.3498,-16.138,-43595.9609,-13849.5879,-86823.2266,-47305.3867
1442.501842771,-14.618,-16.1156,-18.0379,-16.8085,-87306.5859,-9001.6729,-20417.8047,-14037.1865,-18.8649,1261.1078,-14.3722,-16.1156,-43588.0469,-13832.5332,-86825.4375,-47291.2383
1442.505837786,-14.6627,-16.1156,-17.9932,-16.8085,-87323.125,-9002.5225,-20421.4473,-14031.3301,-18.9096,1405.7906,-14.3498,-16.138,-43608.8359,-13853.835,-86849.8047,-47308.1602
1442.509836747,-14.618,-16.1156,-17.9708,-16.7862,-87351.375,-9039.4258,-20457.6797,-14065.1709,-18.9766,1583.1517,-14.3275,-16.1603,-43652.4219,-13907.8809,-86886.1016,-47351.9922
1442.513831743,-14.618,-16.138,-17.9485,-16.8085,-87357.8125,-9075.5684,-20490.6484,-14108.2422,-18.9319,1260.6384,-14.3498,-16.1603,-43612.3203,-13870.8447,-86833.9375,-47317.6836
1442.517830667,-14.5957,-16.1156,-17.9708,-16.8085,-87307.2734,-9014.9502,-20425.5605,-14050.9326,-18.9766,1221.6569,-14.3275,-16.1156,-43587.9375,-13837.3838,-86819.8047,-47290.6133
1442.521832832,-14.618,-16.138,-17.9708,-16.8085,-87318.6797,-9003.2822,-20416.3965,-14031.4863,-18.9319,1357.6226,-14.2604,-16.0933,-43600.8984,-13849.8115,-86841.2656,-47304.0938
1442.525828736,-14.618,-16.1603,-18.0155,-16.8085,-87343.1484,-9025.3213,-20443.1738,-14053.9502,-18.9766,1571.3276,-14.3275,-16.1156,-43644.0391,-13903.2764,-86882.7734,-47349.3555
1442.529825863,-14.6404,-16.138,-18.0379,-16.7638,-87363.1797,-9067.5664,-20491.9238,-14108.5332,-18.9096,1334.6897,-14.3051,-16.0486,-43622.4922,-13886.7363,-86847.4609,-47333.2148
1442.53383351,-14.551,-16.1156,-18.0379,-16.7862,-87313.4219,-9014.4365,-20440.1562,-14066.5117,-18.8649,1206.2343,-14.3498,-16.0933,-43588.9648,-13842.9268,-86820.2578,-47297.543
1442.5378321,-14.5733,-16.0933,-18.0155,-16.8309,-87315.0078,-8993.0898,-20422.0957,-14037.1865,-18.9096,1332.6781,-14.3498,-16.0709,-43598.5078,-13848.8506,-86836.0156,-47304.6523
1442.541827116,-14.618,-16.138,-18.0155,-16.8532,-87335.5547,-9010.1221,-20440.9824,-14052.2734,-19.0437,1558.8107,-14.3498,-16.138,-43641.7578,-13897.8896,-86878.6406,-47346.7617
1442.545828651,-14.5957,-16.1156,-18.0379,-16.8532,-87365.5703,-9061.71,-20495.8125,-14113.9199,-18.9543,1387.3057,-14.3722,-16.1827,-43634.1602,-13896.7725,-86855.75,-47343.0078
1442.549820536,-14.6404,-16.0933,-17.9708,-16.8532,-87317.0703,-9014.6816,-20449.2539,-14079.9453,-18.9319,1180.5743,-14.4392,-16.2274,-43589.7227,-13842.9043,-86813.4375,-47296.0
1442.553819848,-14.5957,-16.138,-17.9261,-16.7862,-87311.8125,-8984.1943,-20419.7051,-14041.3887,-18.9543,1315.132,-14.3945,-16.1603,-43598.957,-13849.2754,-86832.8359,-47300.2695
1442.557825329,-14.5733,-16.1827,-18.0155,-16.7638,-87331.6172,-8999.7959,-20433.1387,-14050.3516,-18.9766,1524.9701,-14.3945,-16.1156,-43636.1484,-13894.4697,-86872.2656,-47336.5234
1442.56181851,-14.5733,-16.1827,-18.0379,-16.7862,-87366.8438,-9055.8984,-20488.7715,-14107.3926,-18.9096,1450.8741,-14.3498,-16.1827,-43645.043,-13913.0889,-86867.2422,-47348.168
1442.565817267,-14.551,-16.138,-17.9485,-16.7862,-87327.6406,-9029.8369,-20459.4902,-14088.8408,-18.8649,1187.0789,-14.4169,-16.138,-43596.832,-13859.0654,-86818.0859,-47300.582
1442.569821136,-14.5957,-16.0933,-17.9932,-16.8085,-87313.4453,-8992.7549,-20420.2852,-14045.9932,-18.9096,1293.4731,-14.3945,-16.0933,-43599.9375,-13856.9639,-86831.1641,-47299.1094
1442.57381178,-14.5733,-16.138,-18.0155,-16.7862,-87330.6562,-8999.9746,-20427.5059,-14052.542,-18.9766,1484.5135,-14.3275,-16.1156,-43630.1367,-13891.1172,-86863.7031,-47326.4648
1442.57780824,-14.618,-16.1156,-18.0155,-16.7638,-87367.7188,-9053.7754,-20483.0723,-14110.6787,-18.9766,1514.7554,-14.3498,-16.138,-43656.0195,-13928.624,-86876.875,-47355.2344
1442.581809423,-14.6627,-16.0933,-18.0379,-16.7862,-87340.1562,-9047.3379,-20474.3535,-14115.9316,-18.9319,1198.3888,-14.3945,-16.1827,-43606.9336,-13875.7842,-86820.1875,-47308.0039
1442.585809066,-14.618,-16.0933,-17.9932,-16.8085,-87313.3828,-8999.6836,-20425.0918,-14066.6006,-18.9096,1268.1934,-14.3498,-16.1827,-43603.8516,-13864.4746,-86825.5938,-47299.957
1442.589813316,-14.5733,-16.1603,-18.0379,-16.8085,-87328.8438,-9001.3154,-20428.3984,-14062.2422,-18.9543,1433.7974,-14.3275,-16.1827,-43627.4531,-13888.6807,-86851.5938,-47320.0273
1442.593803249,-14.5957,-16.205,-18.0155,-16.8085,-87365.4141,-9046.9131,-20477.6621,-14108.4434,-19.0213,1561.7386,-14.3275,-16.1156,-43665.6523,-13936.4023,-86879.1719,-47359.0117
1442.59780424,-14.6404,-16.138,-17.9708,-16.8532,-87354.9766,-9061.04,-20489.9336,-14134.0361,-18.9096,1222.931,-14.3275,-16.1156,-43618.8477,-13885.9092,-86821.4844,-47315.3789
1442.601803896,-14.5957,-16.1156,-17.9708,-16.8085,-87315.1484,-9003.126,-20429.8516,-14076.8604,-18.9543,1239.4042,-14.3722,-16.0709,-43604.9219,-13859.7803,-86816.8828,-47296.3125
1442.60580133,-14.5733,-16.1156,-17.9708,-16.8085,-87329.1797,-8997.6729,-20425.7402,-14063.0693,-18.9543,1394.9277,-14.3945,-16.1156,-43624.5469,-13876.9912,-86842.1562,-47312.4297
1442.609798376,-14.618,-16.1156,-17.9932,-16.8085,-87363.1562,-9038.6211,-20467.0234,-14098.5195,-18.9543,1598.9767,-14.3275,-16.1156,-43673.4531,-13935.3965,-86883.8047,-47362.3398
1442.613799996,-14.5957,-16.1156,-17.9708,-16.8532,-87366.3984,-9073.1768,-20500.3262,-14141.0322,-18.9319,1268.5286,-14.3275,-16.1827,-43634.3164,-13896.9736,-86830.0,-47327.7383
1442.617794892,-14.5733,-16.0709,-17.9932,-16.8085,-87318.5859,-9015.3975,-20438.8828,-14084.5498,-18.9096,1227.4684,-14.3498,-16.1827,-43611.1602,-13864.6084,-86815.6719,-47301.9258
1442.621794642,-14.5957,-16.0709,-17.9932,-16.8085,-87329.1172,-9008.0654,-20429.0703,-14065.0586,-18.9766,1357.1085,-14.3498,-16.1827,-43623.6094,-13875.6729,-86835.8359,-47311.6484
1442.625791742,-14.618,-16.1156,-18.0155,-16.8309,-87353.6328,-9034.7314,-20455.8477,-14088.8633,-18.9543,1575.8875,-14.3498,-16.1603,-43668.4258,-13929.3613,-86878.7266,-47354.2266
1442.629793548,-14.6627,-16.138,-18.0155,-16.7415,-87374.0,-9082.2959,-20504.2383,-14146.5977,-18.9096,1339.5177,-14.3275,-16.1827,-43647.2344,-13915.2793,-86844.2812,-47339.0508
1442.633790593,-14.6404,-16.1827,-17.9932,-16.8085,-87323.4141,-9028.1826,-20447.957,-14103.4814,-18.8872,1187.0117,-14.3275,-16.1603,-43606.8906,-13866.3965,-86811.8516,-47297.2305
1442.637788268,-14.618,-16.138,-17.9932,-16.8085,-87327.3047,-9006.166,-20426.3203,-14071.5635,-18.9543,1334.4886,-14.3498,-16.1827,-43619.1406,-13875.1582,-86834.5391,-47308.8984
1442.64178498,-14.6627,-16.138,-17.9932,-16.8085,-87351.3125,-9026.5732,-20447.7344,-14088.1035,-18.999,1560.2859,-14.3275,-16.138,-43662.0547,-13923.6172,-86876.0,-47350.6953
1442.645788063,-14.618,-16.138,-17.9708,-16.8309,-87378.6875,-9079.0107,-20500.8418,-14145.3906,-18.9543,1383.4612,-14.3498,-16.0933,-43653.0898,-13920.5547,-86851.9922,-47344.4375
1442.649783552,-14.6404,-16.0933,-18.0155,-16.7862,-87329.0469,-9032.4521,-20449.4102,-14108.1084,-18.9096,1174.9865,-14.3498,-16.138,-43606.332,-13864.9209,-86808.6797,-47295.332
1442.65378295,-14.618,-16.0709,-18.0379,-16.7415,-87324.4453,-9002.8799,-20416.9102,-14066.3994,-18.9543,1306.7053,-14.3051,-16.1603,-43614.4883,-13867.29,-86824.4609,-47298.8633
1442.657782032,-14.618,-16.138,-18.0379,-16.7415,-87346.4141,-9017.5654,-20432.0645,-14072.0322,-18.999,1529.7758,-14.3275,-16.1603,-43654.6992,-13914.7207,-86863.7969,-47338.2891
1442.661788783,-14.6404,-16.0933,-18.0379,-16.8085,-87381.8438,-9075.1436,-20490.4023,-14132.1592,-18.9766,1453.7351,-14.3498,-16.1156,-43663.8203,-13936.3574,-86857.2734,-47352.5938
1442.665778549,-14.6851,-16.1156,-18.0155,-16.7862,-87338.4609,-9043.7617,-20454.8867,-14113.4502,-18.8872,1177.4005,-14.3275,-16.0709,-43611.25,-13878.668,-86804.4297,-47301.3633
1442.669779039,-14.5733,-16.1156,-17.9932,-16.8085,-87327.2578,-9006.6133,-20418.877,-14070.6689,-18.9096,1321.0775,-14.3498,-16.1827,-43621.2617,-13884.6797,-86825.1094,-47308.1602
1442.67377801,-14.5733,-16.0709,-17.9708,-16.7862,-87346.9062,-9019.0186,-20433.8301,-14079.0957,-18.9543,1488.2909,-14.3051,-16.205,-43650.6328,-13918.6992,-86856.9141,-47338.0
1442.677775519,-14.6851,-16.0709,-18.0155,-16.7862,-87381.0859,-9070.8965,-20487.6758,-14131.9355,-18.9543,1505.0323,-14.2828,-16.1827,-43672.7617,-13951.5566,-86867.4375,-47362.25
1442.681772693,-14.6404,-16.138,-17.9932,-16.7415,-87347.5781,-9052.2998,-20468.2305,-14126.6602,-18.9096,1174.3607,-14.3051,-16.138,-43617.2148,-13889.9102,-86807.0234,-47305.9922
1442.685772461,-14.6404,-16.138,-17.9708,-16.7862,-87325.9375,-9005.1826,-20421.0898,-14074.5811,-18.9319,1295.2836,-14.3275,-16.1156,-43621.5977,-13887.5859,-86821.2188,-47304.9844
1442.689771285,-14.6627,-16.1156,-18.0379,-16.8085,-87343.8906,-9012.4023,-20429.002,-14075.9443,-18.9766,1442.8051,-14.3275,-16.138,-43643.4141,-13911.0332,-86847.2812,-47325.4844
1442.693772942,-14.618,-16.1156,-18.0826,-16.8085,-87379.9453,-9062.0898,-20477.4844,-14124.0449,-18.9766,1570.4783,-14.3275,-16.138,-43684.5625,-13962.5088,-86878.4844,-47367.0781
1442.697768246,-14.618,-16.138,-18.0155,-16.8085,-87362.6016,-9071.0088,-20482.1992,-14142.6641,-18.8649,1206.5024,-14.3945,-16.1827,-43631.2969,-13906.0488,-86815.7188,-47315.8945
1442.701770551,-14.6404,-16.1156,-17.9708,-16.7862,-87324.5547,-9013.1621,-20421.918,-14082.582,-18.9096,1263.3429,-14.3722,-16.2274,-43623.0273,-13888.1445,-86819.5625,-47302.3047
1442.705767485,-14.618,-16.0933,-18.0155,-16.7862,-87340.5625,-9014.749,-20424.2871,-14078.4248,-18.8872,1401.6555,-14.3498,-16.138,-43641.6914,-13905.6016,-86842.6953,-47319.2461
1442.709764919,-14.5733,-16.0262,-18.0155,-16.8085,-87370.4688,-9051.6963,-20464.1836,-14114.7686,-18.9766,1580.7601,-14.4169,-16.138,-43685.3906,-13957.5918,-86879.7578,-47363.9492
1442.713763113,-14.5957,-16.1156,-17.9708,-16.8085,-87372.2344,-9080.3291,-20491.3867,-14153.6162,-18.9319,1256.4586,-14.3275,-16.138,-43645.4023,-13918.1855,-86827.6953,-47328.6328
