timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1769.396240293,-14.6851,-16.205,-18.0155,-16.8085,-92215.4062,-20794.6992,-26004.7578,-43765.7422,-308.4094,4574.6421,-286.3482,1492.7166,-68818.0938,-19252.0488,-86649.2656,-52006.0273
1769.400233187,-14.7074,-16.1603,-18.0155,-16.7862,-92217.4609,-20814.7715,-26031.3789,-43789.5039,-127.8296,4241.646,-118.3748,1160.8602,-68772.2969,-19209.3789,-86596.2422,-51970.0625
1769.404234136,-14.7074,-16.138,-17.9261,-16.7862,-92168.9609,-20755.7637,-25968.5703,-43740.9102,-28.9232,4218.0649,-21.7482,1140.3413,-68756.3359,-19181.2383,-86587.2188,-51949.1641
1769.40822701,-14.6627,-16.138,-18.0155,-16.7415,-92184.4922,-20759.1387,-25970.0898,-43746.1875,-67.8152,4350.5659,-56.7734,1273.2224,-68773.5703,-19196.7949,-86610.1484,-51966.7773
1769.412225904,-14.6627,-16.138,-17.9708,-16.8085,-92208.6797,-20786.0273,-26000.1973,-43773.0312,-283.8672,4568.7637,-261.3142,1488.4474,-68814.2734,-19252.1602,-86653.8438,-52015.1914
1769.41622689,-14.618,-16.1156,-17.9708,-16.8756,-92224.9062,-20820.9844,-26042.1738,-43808.6797,-170.1191,4295.6255,-158.9433,1215.5103,-68780.1172,-19228.1777,-86611.5781,-51993.0195
1769.420228764,-14.7298,-16.1603,-18.0155,-16.9203,-92171.2656,-20763.2734,-25979.2305,-43761.4297,-29.7055,4196.9648,-22.3741,1121.1412,-68754.0547,-19189.6426,-86588.4453,-51962.7109
1769.424218621,-14.7298,-16.138,-17.9708,-16.8309,-92181.4141,-20760.4336,-25969.7539,-43761.8984,-48.5927,4318.4463,-37.4392,1243.964,-68768.6953,-19199.7461,-86607.9375,-51975.3828
1769.42822031,-14.6627,-16.0933,-18.0155,-16.8532,-92202.5781,-20780.5059,-25989.3125,-43781.5469,-254.3852,4548.5576,-230.1112,1471.8177,-68809.7109,-19250.1719,-86652.0781,-52020.043
1769.432217945,-14.618,-16.0933,-18.0155,-16.7862,-92230.9844,-20826.3496,-26041.4355,-43825.5586,-219.1365,4382.2383,-203.0656,1305.0291,-68796.6094,-19249.2559,-86632.75,-52020.1328
1769.436214134,-14.7074,-16.1603,-18.0379,-16.7862,-92180.6953,-20778.5391,-25991.168,-43784.6992,-31.2924,4169.1367,-25.6375,1095.8837,-68755.7969,-19197.1758,-86592.4453,-51978.0
1769.440219194,-14.7074,-16.1156,-18.0155,-16.7862,-92177.3438,-20758.6914,-25966.4238,-43767.8906,-35.8298,4289.9482,-27.1797,1219.5559,-68765.8828,-19199.0977,-86611.2031,-51985.375
1769.444203662,-14.6627,-16.1156,-17.9708,-16.8085,-92197.1875,-20775.1191,-25982.0039,-43784.3633,-206.1501,4501.6191,-185.5642,1430.1764,-68800.3906,-19238.6152,-86652.6172,-52024.5586
1769.448205407,-14.618,-16.1603,-18.0155,-16.8532,-92232.1719,-20825.9258,-26038.1055,-43831.8164,-260.3978,4450.5898,-242.0023,1379.2592,-68806.5781,-19258.2402,-86653.9609,-52042.0352
