timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1658.161310251,-14.618,-16.1156,-17.9708,-16.7415,-91982.8125,-16705.1133,-22786.6426,-33739.6016,-76.2642,3787.2571,-64.7307,961.7732,-61367.25,-17408.791,-86575.0156,-50423.793
1658.165296794,-14.551,-16.1156,-18.0379,-16.8085,-92020.4297,-16757.6836,-22848.8691,-33791.6367,-65.0883,3588.5278,-56.2593,761.2557,-61349.9727,-17403.1582,-86546.5547,-50415.8359
1658.170189616,-14.5957,-16.1603,-17.9932,-16.7862,-91959.7891,-16683.4082,-22780.9434,-33731.8203,-19.9154,3379.8743,-15.1321,553.5857,-61305.9414,-17345.1543,-86504.1328,-50369.0312
1658.174206787,-14.5957,-16.1156,-17.9708,-16.7415,-91980.9844,-16694.7637,-22793.7285,-33742.3516,-19.5578,3527.083,-14.7969,701.5095,-61319.3047,-17351.793,-86525.7031,-50377.3906
1658.186182841,-14.6404,-16.1156,-17.9708,-16.7638,-91963.0547,-16693.9824,-22810.8945,-33745.0078,-21.8153,3389.3962,-16.7862,563.1522,-61309.2695,-17348.1719,-86503.7734,-50372.293
1658.1981908,-14.551,-16.0709,-17.9932,-16.7415,-92010.9375,-16756.2754,-22903.6543,-33809.7422,-77.9405,3741.5925,-67.4129,915.0581,-61371.4297,-17415.6523,-86567.6797,-50430.9688
1658.210191593,-14.5957,-16.138,-17.9932,-16.7415,-92006.1953,-16729.1855,-22893.5723,-33775.3398,-36.3439,3652.4763,-29.6831,826.9698,-61338.1055,-17371.5527,-86538.8438,-50391.0234
1658.222199052,-14.5733,-16.0709,-18.0379,-16.8085,-91973.8281,-16697.8027,-22884.2969,-33746.082,-19.2225,3470.1306,-14.5286,644.9149,-61313.1133,-17348.1953,-86508.6484,-50370.2578
1658.226239536,-14.551,-16.0262,-17.9708,-16.7638,-92000.9219,-16726.5918,-22918.0488,-33771.7852,-23.7823,3624.76,-18.4625,799.3654,-61335.7578,-17369.6973,-86535.6094,-50393.5508
1658.238213201,-14.618,-16.138,-17.9932,-16.8309,-91971.5469,-16701.1348,-22893.5293,-33748.4727,-19.2449,3437.3408,-14.5286,612.1249,-61309.3828,-17341.8242,-86503.1094,-50371.2422
1658.250209161,-14.6627,-16.1827,-17.9708,-16.7638,-91976.2188,-16725.5195,-22935.6172,-33779.0508,-56.1029,3533.6096,-47.4304,706.7175,-61337.9023,-17384.1133,-86527.3125,-50410.8711
1658.262218435,-14.5733,-16.1827,-18.0155,-16.7862,-92027.0703,-16762.0195,-22986.623,-33809.7422,-71.235,3786.095,-60.8414,960.7674,-61360.793,-17397.123,-86563.5234,-50428.3086
1658.274221913,-14.6404,-16.0933,-18.0379,-16.7638,-91985.0469,-16709.7617,-22930.3867,-33752.9453,-19.5131,3541.6562,-14.6851,716.4852,-61319.0391,-17346.1836,-86518.5938,-50385.2148
1658.286229872,-14.6627,-16.1603,-18.0155,-16.7862,-91961.0859,-16699.2344,-22930.7441,-33746.9766,-21.1895,3377.1921,-16.3391,550.6576,-61307.8398,-17344.2832,-86493.5859,-50374.7969
1658.294230197,-14.6627,-16.138,-18.0379,-16.8085,-92012.8984,-16749.5254,-22985.6855,-33781.1758,-45.2399,3692.24,-37.0592,865.8842,-61346.3516,-17377.9453,-86542.4922,-50404.0547
1658.30223654,-14.6851,-16.1603,-17.9708,-16.7862,-91961.7188,-16706.0742,-22943.8867,-33741.8359,-25.7716,3395.2747,-20.6083,567.2649,-61312.3789,-17354.3418,-86496.8516,-50381.6367
1658.314229981,-14.5733,-16.138,-17.9932,-16.7862,-92018.4453,-16777.3535,-23028.4668,-33806.9453,-85.5178,3796.3098,-73.1796,968.9034,-61375.0078,-17421.3516,-86571.5703,-50441.9883
1658.326239736,-14.618,-16.138,-18.0155,-16.8532,-92000.3359,-16736.4492,-22969.0996,-33760.9023,-27.068,3604.4646,-21.0777,778.1983,-61332.6719,-17364.2656,-86530.1328,-50386.3984
1658.334262801,-14.6404,-16.138,-18.0602,-16.7638,-91967.8594,-16720.1992,-22948.291,-33754.9805,-43.9212,3463.5369,-36.9474,635.8624,-61333.1875,-17377.1172,-86514.3047,-50392.5898
1658.346252853,-14.5733,-16.1156,-18.0155,-16.8085,-92027.3203,-16778.0234,-22995.2969,-33803.2344,-86.0095,3818.0579,-74.409,990.3611,-61382.0938,-17414.1777,-86571.75,-50425.668
1658.358262442,-14.618,-16.0709,-17.9708,-16.7862,-91988.1328,-16716.8926,-22907.834,-33741.6133,-21.2342,3559.2024,-16.1827,732.8243,-61334.4844,-17359.3027,-86525.6562,-50378.7539
1658.370259402,-14.6404,-16.1827,-17.9261,-16.7862,-91966.0547,-16701.6699,-22880.1172,-33734.125,-20.1389,3401.6672,-15.4004,575.088,-61321.0703,-17354.252,-86503.8672,-50373.5
1658.381160667,-14.5733,-16.138,-17.9708,-16.7191,-92020.8125,-16765.8418,-22942.3672,-33793.582,-75.2583,3681.8018,-65.4012,854.5966,-61377.957,-17428.3477,-86560.0156,-50435.6836
1658.385162116,-14.6404,-16.1603,-18.0155,-16.7862,-91993.5469,-16755.6719,-22928.5762,-33788.1719,-22.5753,3378.1755,-17.5461,551.8869,-61323.8438,-17365.2051,-86503.8906,-50382.4414
1658.389159381,-14.7074,-16.1827,-18.0155,-16.8085,-91962.4062,-16705.1582,-22865.7891,-33737.4336,-19.2001,3529.698,-14.5063,704.4376,-61336.0938,-17369.2715,-86524.2969,-50388.3867
1658.393163256,-14.6404,-16.1156,-18.0379,-16.7862,-91982.7891,-16716.0645,-22870.4395,-33743.5781,-43.6753,3698.5432,-35.4722,873.1262,-61363.1367,-17398.7988,-86554.1797,-50415.7461
1658.397154373,-14.5733,-16.0709,-17.9932,-16.7862,-92015.1328,-16756.4102,-22909.5098,-33781.0195,-83.2602,3743.8726,-71.7938,916.8686,-61385.0195,-17434.7188,-86569.8047,-50445.5859
1658.401162766,-14.6404,-16.138,-17.9708,-16.8085,-92004.6719,-16766.8027,-22917.043,-33795.4805,-26.5315,3398.2029,-21.1448,570.8859,-61329.7656,-17372.7148,-86508.9141,-50392.9453
1658.405148494,-14.618,-16.1603,-17.9708,-16.8532,-91961.5391,-16711.2148,-22847.7305,-33743.043,-19.2449,3497.5564,-14.551,671.7817,-61332.6953,-17364.9355,-86519.0625,-50389.3477
1658.409152666,-14.5957,-16.1156,-17.9932,-16.8085,-91976.6719,-16714.6797,-22843.5059,-33741.7227,-35.8969,3655.2703,-28.5879,829.138,-61355.293,-17389.0098,-86546.6719,-50410.4492
1658.413147375,-14.618,-16.0709,-18.0155,-16.8532,-92007.9609,-16749.9941,-22877.7266,-33773.6875,-104.5615,3812.0005,-90.3234,984.9073,-61393.9609,-17444.2402,-86582.7422,-50458.9961
1658.417155305,-14.5733,-16.1603,-18.0155,-16.8979,-92018.8438,-16783.5234,-22912.3711,-33811.4609,-37.8192,3436.3347,-31.4266,608.6604,-61339.8047,-17390.1934,-86519.9375,-50413.7773
1658.421142756,-14.6627,-16.1603,-18.0379,-16.8532,-91965.3359,-16722.9492,-22840.7773,-33757.2578,-19.2449,3472.4106,-14.551,646.7701,-61332.4258,-17371.4629,-86518.2578,-50398.4883
1658.42514039,-14.5957,-16.0933,-18.0379,-16.8532,-91977.7422,-16721.2051,-22829.3125,-33749.9492,-27.0903,3606.4541,-21.1,780.6123,-61350.0859,-17386.6836,-86539.4062,-50411.6094
1658.42913897,-14.5733,-16.138,-18.0155,-16.8085,-92001.2578,-16744.6758,-22851.2832,-33769.5078,-103.1309,3829.7256,-89.2729,1003.2357,-61396.2852,-17445.5586,-86584.5312,-50460.7852
