timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1551.831525612,-14.618,-16.138,-18.0155,-16.8309,-91349.8828,-12622.2314,-21947.2012,-23954.4102,-19.1331,2432.8979,-14.3945,-14.7745,-51317.0781,-14523.3145,-86115.0547,-48131.5547
1551.835515356,-14.6627,-16.1156,-18.0602,-16.8085,-91368.7266,-12629.5176,-21954.3535,-23957.0918,-19.1331,2613.8801,-14.4839,101.7451,-51346.4062,-14551.9023,-86147.1797,-48158.4414
1551.839515248,-14.6851,-16.1827,-17.9708,-16.8756,-91405.8281,-12676.9258,-22003.9746,-24002.9121,-19.1554,2682.1423,-14.5286,201.0539,-51374.6562,-14591.3086,-86167.5859,-48190.5859
1551.843514937,-14.6851,-16.205,-18.0379,-16.8085,-91388.7734,-12680.8154,-22009.8516,-24014.2891,-19.1107,2312.2434,-14.3498,10.0806,-51315.3125,-14526.2646,-86103.9062,-48133.2539
1551.847511459,-14.6404,-16.138,-18.0602,-16.8085,-91350.4844,-12625.0703,-21946.4629,-23956.4219,-19.1331,2419.6211,-14.3498,-14.1934,-51318.2422,-14519.5146,-86117.2266,-48130.168
1551.851504407,-14.6404,-16.0709,-18.0379,-16.7862,-91369.5938,-12634.2344,-21951.1113,-23957.873,-19.1331,2554.9385,-14.4616,66.5411,-51339.0977,-14540.2344,-86139.8438,-48146.4414
1551.855504818,-14.6404,-16.138,-17.9932,-16.8085,-91399.4375,-12669.2812,-21988.373,-23992.4512,-19.1331,2715.4912,-14.551,211.0228,-51380.5586,-14593.9229,-86173.2422,-48190.2734
1551.859502451,-14.5957,-16.138,-17.9708,-16.8309,-91400.4844,-12691.8564,-22015.3945,-24021.9121,-19.1331,2342.5969,-14.4616,24.721,-51328.9258,-14539.0498,-86109.6484,-48143.332
1551.863503825,-14.5733,-16.138,-18.0155,-16.8085,-91350.3281,-12628.6689,-21943.6914,-23961.0918,-19.1554,2373.3752,-14.4392,-16.0486,-51318.2852,-14513.6357,-86107.3906,-48125.6289
1551.867499569,-14.5733,-16.0933,-18.0155,-16.7862,-91366.0,-12626.1426,-21936.4258,-23950.6543,-19.1778,2529.8374,-14.3722,32.3653,-51339.207,-14531.54,-86133.8125,-48142.9102
1551.871508499,-14.5733,-16.138,-18.0155,-16.7862,-91394.5156,-12658.1729,-21969.1055,-23978.2129,-19.1778,2725.594,-14.4169,199.8469,-51383.1523,-14586.9492,-86173.0625,-48187.9922
1551.875497613,-14.618,-16.138,-18.0602,-16.8085,-91408.2891,-12697.0645,-22010.6562,-24022.7832,-19.0884,2401.9185,-14.4169,52.3701,-51344.3711,-14550.0693,-86121.5156,-48155.4922
1551.879523766,-14.5733,-16.1827,-17.9485,-16.8085,-91354.2812,-12636.5586,-21946.3965,-23970.2793,-19.1107,2351.6716,-14.4169,-15.6239,-51321.0117,-14511.3564,-86105.8516,-48127.5742
1551.883487545,-14.5733,-16.1827,-17.9708,-16.8085,-91363.8281,-12626.21,-21933.0742,-23953.0684,-19.1331,2486.1621,-14.3722,15.4451,-51335.0273,-14520.3193,-86126.1406,-48138.3281
1551.887491957,-14.618,-16.1827,-18.0379,-16.8309,-91386.0234,-12647.668,-21954.5996,-23969.25,-19.1554,2729.9751,-14.4616,207.156,-51381.9883,-14575.5059,-86173.3984,-48186.8281
1551.891492831,-14.5957,-16.2274,-17.9932,-16.8085,-91412.8906,-12698.4512,-22009.4277,-24023.0742,-19.1107,2455.8533,-14.4392,81.0251,-51353.4922,-14553.6455,-86131.2812,-48163.918
1551.895486741,-14.618,-16.205,-17.9708,-16.8085,-91356.8125,-12643.3086,-21946.9316,-23975.4199,-19.1331,2328.2917,-14.3498,-14.7745,-51319.0703,-14506.3271,-86101.2656,-48124.6914
1551.899489745,-14.6627,-16.138,-17.9932,-16.8085,-91359.4922,-12622.9463,-21914.3652,-23948.6426,-19.1331,2471.9019,-14.3722,-0.0224,-51333.8438,-14514.9766,-86122.7266,-48133.9219
1551.903479544,-14.6404,-16.138,-18.0155,-16.8309,-91379.2734,-12638.5928,-21921.1387,-23958.8574,-19.1331,2703.4658,-14.4616,179.8421,-51376.7812,-14565.5586,-86166.1094,-48175.9648
1551.907484011,-14.6627,-16.1603,-18.0602,-16.8085,-91413.8516,-12694.874,-21971.7656,-24013.8203,-19.1331,2546.8694,-14.4616,130.8248,-51372.1328,-14571.3477,-86148.4062,-48176.5234
1551.911476274,-14.6627,-16.1827,-18.0379,-16.7862,-91366.0625,-12659.1787,-21922.6797,-23985.3672,-19.0884,2303.4814,-14.3498,-9.8348,-51323.293,-14511.0654,-86100.5547,-48124.7812
1551.915502834,-14.618,-16.1827,-18.0379,-16.7862,-91355.2031,-12626.7686,-21878.6465,-23948.9336,-19.1331,2459.7202,-14.4392,-9.9689,-51337.4414,-14520.252,-86123.9766,-48133.0078
1551.91947554,-14.618,-16.138,-18.0155,-16.8085,-91375.3203,-12641.2969,-21891.1875,-23958.5664,-19.1778,2654.8508,-14.551,145.9345,-51370.8125,-14558.4287,-86159.3359,-48164.543
1551.923472247,-14.6627,-16.1603,-17.9708,-16.8309,-91411.8203,-12692.7061,-21946.4844,-24008.2539,-19.1331,2606.5039,-14.4616,158.3845,-51381.4961,-14579.8867,-86157.8828,-48179.9688
1551.927472936,-14.618,-16.1827,-17.9708,-16.8532,-91375.1797,-12671.9189,-21924.9824,-23994.7539,-19.0884,2309.0247,-14.3498,-4.448,-51328.3672,-14519.1572,-86102.9688,-48127.6406
1551.931467384,-14.618,-16.205,-17.9708,-16.7862,-91353.5938,-12631.9092,-21878.5801,-23949.1562,-19.1331,2434.8872,-14.3498,-13.7016,-51336.4141,-14520.6768,-86120.5312,-48131.3516
1551.935465091,-14.5957,-16.1156,-18.0602,-16.7191,-91369.8828,-12641.2305,-21884.7266,-23951.3926,-19.1331,2611.6226,-14.4169,112.8316,-51363.5039,-14550.583,-86151.5391,-48158.6211
1551.939466298,-14.5733,-16.0933,-18.0379,-16.7862,-91405.9375,-12690.3145,-21936.248,-23996.4746,-19.1331,2672.7322,-14.4392,190.7274,-51390.168,-14591.8672,-86170.2422,-48192.5742
1551.943485044,-14.5957,-16.138,-18.0155,-16.7862,-91384.0312,-12689.0635,-21935.666,-24005.707,-19.1107,2311.7739,-14.3722,8.6948,-51332.3906,-14529.6621,-86106.3203,-48139.4219
1551.947458823,-14.618,-16.138,-18.0155,-16.7862,-91347.7109,-12633.8545,-21875.7422,-23950.877,-19.1107,2418.1011,-14.3498,-15.8921,-51335.25,-14523.627,-86119.2344,-48136.6953
1551.951453253,-14.618,-16.1603,-18.0155,-16.7862,-91367.3828,-12640.9395,-21883.5879,-23952.1289,-19.1331,2558.4031,-14.3722,59.9921,-51356.1719,-14546.001,-86144.1172,-48155.3789
1551.955456312,-14.5733,-16.2497,-18.0379,-16.7862,-91397.4688,-12674.9365,-21923.3281,-23986.7969,-19.0884,2714.2617,-14.4169,205.2337,-51396.6953,-14599.1982,-86178.1094,-48197.0
1551.959457593,-14.618,-16.1827,-17.9708,-16.8309,-91396.6641,-12694.2041,-21948.1836,-24017.5312,-19.066,2354.2197,-14.3498,25.548,-51347.0547,-14548.7949,-86117.5625,-48153.2578
1551.963453189,-14.6627,-16.1603,-18.0155,-16.8085,-91349.2812,-12632.7588,-21882.3125,-23960.8691,-19.0884,2379.7903,-14.3498,-16.0709,-51335.8555,-14525.8623,-86115.7266,-48139.0859
1551.967449989,-14.6627,-16.138,-18.0826,-16.7415,-91363.875,-12629.7861,-21876.5684,-23952.8008,-19.1554,2521.8132,-14.3945,35.3158,-51353.6484,-14543.0283,-86139.9375,-48154.7539
1551.971459123,-14.5957,-16.0933,-18.0379,-16.7862,-91392.1953,-12661.459,-21909.3359,-23980.4258,-19.1331,2729.5503,-14.4616,204.9655,-51397.5,-14598.5723,-86179.9219,-48199.8594
1551.975445811,-14.551,-16.138,-18.0155,-16.7415,-91404.8672,-12696.8193,-21949.793,-24021.3301,-19.0884,2404.9358,-14.4392,48.6374,-51356.7539,-14559.7471,-86126.7031,-48166.7148
